000462,651,-4.585
000463,153,-4.843
000464,152,-6.449
000465,645,-0.212
000466,662,-0.031
000467,655,5.022
000468,153,-4.108
000469,653,3.962
000470,659,-10.626
000471,653,-6.300
000472,112,-1.472
000473,668,-3.152
000474,659,-3.736
000475,651,-3.509
000476,641,-2.061
000477,667,1.324
000478,664,-5.019
000479,651,-6.471
000480,651,-6.697
000481,655,-4.050
000482,660,-2.744
000483,650,-0.159
000484,654,-0.519
000485,648,2.836
000486,662,-2.131
000487,153,-6.818
000488,152,-5.096
000489,650,4.994
000490,77,-6.782
000491,658,-6.827
000492,111,-6.367
000493,112,-2.129
000494,642,-4.449
000495,658,-4.186
000496,657,-1.732
000497,639,-1.745
000498,153,-5.371
000499,112,-4.822
000500,112,-2.092
000501,659,-5.619
000502,638,-5.532
000503,661,-6.953
000504,667,2.372
000505,112,-2.114
000506,661,-1.335
000507,657,-8.953
000508,112,-1.772
000509,664,1.831
000510,633,-1.541
000511,659,-5.763
000512,660,-3.325
000513,112,-5.295
000514,650,9.541
000515,112,-3.986
000516,659,-6.010
000517,658,-2.379
000518,662,-3.155
000519,153,-6.053
000520,634,-1.920
000521,663,-3.838
000522,153,-8.812
000523,660,-3.786
000524,153,-7.349
000525,648,-6.615
000526,667,-0.289
000527,660,-4.002
000528,638,2.026
000529,638,3.535
000530,652,-2.295
000531,666,1.254
000532,661,2.205
000533,660,-2.997
000534,652,-6.093
000535,112,-5.763
000536,153,-2.499
000537,648,-0.501
000538,659,-2.454
000539,657,-4.387
000540,660,-1.325
000541,153,-3.462
000542,77,-5.909
000543,654,-2.276
000544,112,-5.941
000545,112,-0.045
000546,112,-3.624
000547,662,-5.127
000548,637,1.453
000549,663,-0.326
000550,666,5.330
000551,153,-3.292
000552,661,2.000
000553,663,4.637
000554,655,-4.182
000555,654,-1.905
000556,77,-3.577
000557,659,-6.050
000558,151,-7.289
000559,639,-1.764
000560,663,0.188
000561,662,-5.026
000562,658,-4.808
000563,656,-5.458
000564,112,-3.532
000565,112,-7.162
000566,653,-5.867
000567,633,-0.522
000568,658,1.235
000569,659,1.973
000570,659,4.245
000571,634,-1.844
000572,664,-3.233
000573,669,-6.584
000574,653,-3.142
000575,635,-5.492
000576,668,-2.383
000577,77,-3.537
000578,153,-3.399
000579,153,-6.346
000580,640,-1.376
000581,652,-5.173
000582,660,-2.425
000583,647,-3.958
000584,661,0.287
000585,646,-0.419
000586,652,1.635
000587,648,-8.459
000588,662,1.968
000589,652,0.716
000590,646,-1.909
000591,653,-0.316
000592,153,-7.954
000593,153,-4.962
000594,153,-5.049
000595,153,-4.609
000596,653,-2.803
000597,112,-6.804
000598,112,-3.940
000599,652,0.944
000600,662,-2.101
000601,666,1.846
000602,641,-5.095
000603,646,2.742
000604,77,-5.298
000605,658,-1.673
000606,658,-1.600
000607,652,-2.420
000608,624,2.573
000609,665,-0.867
000610,663,0.039
000611,665,2.015
000612,646,-1.473
000613,153,-3.977
000614,669,-3.119
000615,666,-5.046
000616,112,-5.027
000617,112,-3.685
000618,153,-5.437
000619,112,-3.243
000620,112,-5.954
000621,660,-3.918
000622,633,-2.299
000623,112,-3.655
000624,638,-2.825
000625,666,-8.832
000626,650,-2.388
000627,152,-5.732
000628,660,-2.514
000629,153,-5.484
000630,112,-5.072
000631,153,-6.616
000632,153,-9.083
000633,112,-2.099
000634,111,-2.664
000635,645,0.273
000636,657,-5.464
000637,650,-5.578
000638,641,-2.948
000639,666,2.358
000640,153,-5.600
000641,644,-5.784
000642,657,-1.465
000643,642,-3.483
000644,662,-1.972
000645,660,-0.142
000646,648,-5.452
000647,658,2.183
000648,634,4.619
000649,662,-4.474
000650,112,0.361
000651,653,-0.143
000652,649,1.233
000653,153,-2.880
000654,646,-1.702
000655,653,-1.620
000656,647,2.490
000657,657,-1.327
000658,634,-7.246
000659,112,-1.594
000660,655,-5.426
000661,651,-2.629
000662,656,-3.943
000663,153,-4.379
000664,654,0.540
000665,661,4.301
000666,658,-2.883
000667,662,-1.449
000668,153,-6.012
000669,646,-2.801
000670,645,-1.119
000671,656,-4.774
000672,652,-7.897
000673,153,-7.137
000674,153,-3.905
000675,651,-3.432
000676,153,-5.877
000677,654,5.824
000678,661,-3.581
000679,651,-1.443
000680,660,2.487
000681,112,-2.205
000682,649,-0.193
000683,153,-4.682
000684,650,-6.115
000685,647,1.635
000686,648,1.088
000687,112,1.561
000688,153,-5.469
000689,112,-4.071
000690,666,-3.961
000691,669,-3.130
000692,153,-6.970
000693,652,-7.647
000694,645,-3.206
000695,77,-4.738
000696,112,-1.764
000697,153,-0.914
000698,112,-1.675
000699,112,-1.422
000700,112,-5.638
000701,112,-0.935
000702,650,-0.890
000703,659,-8.908
000704,663,1.394
000705,662,5.303
000706,666,-3.440
000707,111,-6.274
000708,669,-0.985
000709,77,-5.002
000710,655,0.745
000711,153,-6.935
000712,635,-4.243
000713,112,0.060
000714,641,2.152
000715,650,2.898
000716,647,-1.403
000717,650,-2.793
000718,662,4.947
000719,651,-4.196
000720,652,2.211
000721,648,-4.375
000722,651,-2.208
000723,643,4.197
000724,153,-8.611
000725,653,-6.857
000726,657,-0.691
000727,153,-8.372
000728,663,-0.700
000729,112,-5.267
000730,654,-4.603
000731,665,-5.037
000732,663,-3.441
000733,644,-9.465
000734,153,-6.638
000735,660,1.288
000736,112,-3.028
000737,112,0.113
000738,112,-1.659
000739,645,-5.819
000740,112,-3.148
000741,77,-6.321
000742,153,-7.372
000743,153,-7.059
000744,659,-4.807
000745,112,-3.470
000746,656,1.840
000747,642,3.087
000748,77,-4.805
000749,664,-5.725
000750,655,0.873
000751,639,-0.619
000752,663,-5.603
000753,638,-2.856
000754,645,-0.964
000755,663,-4.257
000756,658,0.910
000757,658,-4.739
000758,640,-7.191
000759,112,-6.455
000760,660,1.400
000761,668,1.687
000762,667,-3.428
000763,659,-2.091
000764,654,5.532
000765,153,-6.031
000766,657,4.543
000767,651,-8.853
000768,659,4.075
000769,635,-1.172
000770,661,-7.786
000771,649,-6.778
000772,112,-1.363
000773,112,-1.788
000774,666,-6.971
000775,153,-8.124
000776,639,-1.067
000777,112,-5.216
000778,112,-2.079
000779,663,-0.482
000780,112,-6.999
000781,665,-6.378
000782,650,-0.354
000783,663,1.067
000784,650,-0.559
000785,645,1.116
000786,646,-1.717
000787,111,-3.401
000788,153,-5.807
000789,642,-1.229
000790,640,1.594
000791,642,-3.307
000792,656,-3.952
000793,112,-4.188
000794,654,-2.225
000795,667,-1.138
000796,654,-6.669
000797,153,-5.505
000798,660,-0.842
000799,77,-2.919
000800,668,2.361
000801,111,-6.481
000802,657,-6.058
000803,666,0.425
000804,662,1.983
000805,153,-7.676
000806,655,-3.690
000807,111,-4.621
000808,651,-6.839
000809,658,-5.571
000810,153,-5.144
000811,638,-5.394
000812,153,-3.910
000813,648,-0.719
000814,655,-6.966
000815,112,-6.002
000816,653,1.350
000817,664,-0.347
000818,651,-3.460
000819,632,-2.731
000820,666,3.173
000821,664,-4.930
000822,648,-3.380
000823,666,1.880
000824,112,-3.993
000825,633,-5.339
000826,646,2.546
000827,153,-7.831
000828,662,-4.988
000829,664,2.535
000830,648,2.177
000831,665,-2.528
000832,662,-3.342
000833,652,-1.557
000834,112,-2.452
000835,651,0.514
000836,153,-4.254
000837,644,-5.123
000838,655,-6.984
000839,665,-3.022
000840,651,2.640
000841,666,0.154
000842,153,-4.971
000843,112,0.059
000844,651,-10.446
000845,111,-3.160
000846,112,-3.770
000847,110,-2.858
000848,650,-4.273
000849,669,-0.271
000850,645,0.900
000851,636,-2.332
000852,656,-4.360
000853,153,-7.899
000854,666,3.253
000855,152,-12.158
000856,153,-7.962
000857,153,-1.481
000858,657,-2.917
000859,659,1.399
000860,663,-5.933
000861,112,-6.187
000862,662,-3.281
000863,153,-9.084
000864,663,0.607
000865,650,0.200
000866,657,1.966
000867,662,-0.229
000868,661,2.147
000869,153,-7.065
000870,653,-3.101
000871,664,-6.196
000872,661,-9.557
000873,112,-4.937
000874,631,-6.029
000875,648,-2.006
000876,663,3.100
000877,112,-3.756
000878,152,-11.892
000879,650,-1.980
000880,650,-8.688
000881,659,3.773
000882,669,-2.157
000883,153,-4.361
000884,153,-3.964
000885,112,-5.093
000886,642,-0.690
000887,663,-0.912
000888,660,-0.648
000889,647,6.189
000890,662,-2.929
000891,153,-8.073
000892,650,-1.835
000893,153,-8.043
000894,153,-6.327
000895,650,-1.633
000896,658,-1.005
000897,663,1.129
000898,656,-6.005
000899,153,-5.633
000900,112,-2.498
000901,664,1.421
000902,657,-0.328
000903,650,-5.934
000904,649,2.120
000905,647,-1.030
000906,153,-3.383
000907,653,5.640
000908,153,-5.721
000909,663,-1.425
000910,655,-1.135
000911,153,-2.350
000912,658,-3.179
000913,652,-6.208
000914,77,-3.641
000915,153,-5.352
000916,112,-1.433
000917,630,-7.915
000918,653,2.108
000919,656,-5.174
000920,656,4.238
000921,643,-3.838
000922,650,-0.458
000923,665,-2.836
000924,112,-1.591
000925,644,-0.636
000926,657,-2.303
000927,668,-1.293
000928,665,-4.906
000929,645,-7.617
000930,656,0.412
000931,112,-3.349
000932,663,-1.298
000933,661,1.940
000934,661,0.840
000935,112,-3.954
000936,660,0.287
000937,153,-6.368
000938,662,1.178
000939,153,-7.086
000940,111,-3.720
000941,646,-3.060
000942,652,-4.562
000943,654,-5.652
000944,153,-8.503
000945,650,-5.882
000946,642,-6.082
000947,649,-10.473
000948,648,-2.220
000949,665,-0.981
000950,656,-2.088
000951,667,2.791
000952,644,0.715
000953,655,-1.602
000954,657,-1.909
000955,112,-6.189
000956,153,-4.013
000957,647,-4.561
000958,659,-2.492
000959,653,3.029
000960,664,-1.629
000961,112,-5.365
000962,661,-2.658
000963,611,1.259
000964,112,-4.618
000965,660,-5.309
000966,153,-7.640
000967,668,-6.337
000968,650,-5.880
000969,659,-2.829
000970,651,-2.363
000971,657,1.133
000972,112,-6.156
000973,655,6.205
000974,153,-10.221
000975,660,1.917
000976,657,-3.050
000977,153,-4.796
000978,651,-2.725
000979,112,-5.532
000980,153,-6.145
000981,153,-8.798
000982,153,-4.010
000983,668,1.039
000984,660,0.255
000985,664,-6.515
000986,665,0.504
000987,663,-1.249
000988,666,-1.836
000989,654,2.938
000990,661,3.286
000991,152,-7.933
000992,647,-3.936
000993,152,-0.256
000994,661,-3.561
000995,153,-6.616
000996,112,-3.565
000997,651,-3.645
000998,153,-8.893
000999,112,-4.182
001000,666,-3.104
001001,112,-4.502
001002,112,-5.261
001003,153,-1.891
001004,112,-4.367
001005,652,3.503
001006,659,-0.163
001007,661,-1.969
001008,112,-3.183
001009,666,-4.753
001010,112,-10.453
001011,112,-1.207
001012,153,-5.889
001013,112,-3.255
001014,654,0.428
001015,656,-1.071
001016,655,-0.236
001017,661,-4.057
001018,640,-3.092
001019,641,-3.450
001020,662,-2.531
001021,661,-4.182
001022,645,0.429
001023,153,-2.560
001024,661,0.946
001025,657,-3.866
001026,659,4.828
001027,654,-6.396
001028,112,-2.583
001029,657,-0.586
001030,658,-8.407
001031,661,-0.945
001032,153,-4.197
001033,661,2.101
001034,112,-1.378
001035,652,3.490
001036,663,-1.848
001037,153,-5.233
001038,153,-6.036
001039,153,-5.343
001040,664,-2.687
001041,660,-0.975
001042,153,-7.153
001043,663,-5.195
001044,650,0.537
001045,650,0.109
001046,153,-6.359
001047,659,0.451
001048,650,-5.986
001049,664,-0.347
001050,661,0.515
001051,661,-5.777
001052,153,-3.393
001053,667,-1.956
001054,112,-2.782
001055,656,1.990
001056,653,-0.738
001057,648,1.010
001058,112,-4.733
001059,640,-1.210
001060,112,-2.263
001061,660,-1.624
001062,654,6.861
001063,663,4.638
001064,112,-4.872
001065,659,-4.161
001066,653,-5.017
001067,664,-7.648
001068,153,-6.252
001069,650,-4.613
001070,655,2.765
001071,153,-5.745
001072,648,3.369
001073,112,-3.181
001074,662,1.031
001075,649,-1.818
001076,153,-5.770
001077,153,-6.336
001078,112,-4.773
001079,660,-0.609
001080,651,0.595
001081,661,4.092
001082,644,-5.782
001083,662,2.500
001084,112,-1.246
001085,112,-2.733
001086,652,-2.654
001087,112,-6.617
001088,654,-0.226
001089,112,-0.186
001090,655,-3.164
001091,663,-0.822
001092,666,1.139
001093,153,-6.422
001094,112,-8.189
001095,153,-5.147
001096,112,-0.947
001097,152,-7.977
001098,153,-7.261
001099,152,-6.395
001100,112,-3.445
001101,112,-2.561
001102,668,4.332
001103,112,-4.068
001104,153,-6.175
001105,153,-6.940
001106,664,-4.010
001107,666,2.420
001108,663,-0.640
001109,647,5.862
001110,661,-0.622
001111,642,-8.960
001112,651,2.943
001113,153,-5.605
001114,112,-1.418
001115,661,2.156
001116,153,-5.856
001117,650,-2.649
001118,153,-4.809
001119,649,-2.089
001120,76,-5.282
001121,649,1.254
001122,660,3.009
001123,655,6.593
001124,663,0.905
001125,653,-1.519
001126,112,-6.410
001127,153,-6.602
001128,664,4.656
001129,652,-2.907
001130,667,-1.807
001131,112,-0.617
001132,112,-4.787
001133,658,0.849
001134,664,-4.917
001135,660,-2.944
001136,663,-1.635
001137,663,-2.248
001138,661,-2.070
001139,654,-8.368
001140,112,-4.892
001141,659,-3.348
001142,648,-0.993
001143,152,-6.462
001144,153,-3.913
001145,655,4.838
001146,112,-4.349
001147,663,3.240
001148,112,-4.749
001149,664,-1.828
001150,153,-3.956
001151,664,-6.929
001152,642,4.045
001153,659,-0.525
001154,153,-6.869
001155,648,1.282
001156,153,-2.198
001157,651,-12.554
001158,651,-5.995
001159,660,-6.319
001160,153,-4.850
001161,656,-1.002
001162,656,3.114
001163,646,-3.321
001164,76,-3.813
001165,665,-1.758
001166,665,0.823
001167,153,-5.080
001168,666,-1.828
001169,645,1.070
001170,640,-6.323
001171,668,-5.440
001172,669,3.724
001173,660,-1.844
001174,664,-0.847
001175,153,-7.336
001176,647,-5.279
001177,651,4.349
001178,111,-3.735
001179,112,-1.127
001180,648,3.021
001181,650,-2.519
001182,650,-5.845
001183,153,-5.660
001184,112,-6.017
001185,660,-4.359
001186,653,0.259
001187,153,-2.285
001188,663,-7.216
001189,648,-6.355
001190,643,-3.801
001191,662,-0.808
001192,111,-3.919
001193,652,0.302
001194,665,1.552
001195,666,-3.863
001196,666,0.869
001197,642,1.374
001198,669,-0.844
001199,653,-0.839
001200,663,-0.310
001201,660,-6.551
001202,112,-1.593
001203,646,-4.503
001204,660,-3.862
001205,641,-4.769
001206,639,-2.896
001207,658,-7.199
001208,651,-4.938
001209,663,-0.866
001210,112,-4.707
001211,659,-0.261
001212,657,-5.099
001213,670,-8.053
001214,658,2.870
001215,634,-4.990
001216,665,-1.942
001217,153,-9.458
001218,112,-1.497
001219,664,-3.229
001220,652,3.216
001221,659,-2.616
001222,633,-4.415
001223,644,-5.944
001224,657,-0.725
001225,654,-3.101
001226,668,-1.166
001227,639,-1.799
001228,77,-4.490
001229,112,-6.070
001230,637,-3.600
001231,648,-0.609
001232,112,-3.580
001233,655,-1.995
001234,663,-4.091
001235,153,-5.441
001236,663,-2.154
001237,112,-2.339
001238,652,-0.712
001239,112,-3.411
001240,662,1.724
001241,659,-5.242
001242,662,-0.258
001243,640,4.475
001244,112,-3.816
001245,112,-3.673
001246,666,-2.388
001247,657,0.939
001248,652,-1.092
001249,652,-3.853
001250,641,7.760
001251,647,4.143
001252,663,-2.106
001253,662,2.528
001254,645,-0.773
001255,649,-6.482
001256,659,0.888
001257,112,-4.175
001258,153,-7.180
001259,153,-3.944
001260,647,0.984
001261,110,-3.149
001262,153,-5.987
001263,659,0.018
001264,153,-13.162
001265,662,-9.734
001266,639,0.101
001267,112,-5.854
001268,112,-1.559
001269,660,-4.712
001270,653,-3.149
001271,666,-1.599
001272,661,2.332
001273,635,0.048
001274,652,-3.978
001275,112,-3.327
001276,649,-0.062
001277,662,-5.823
001278,637,8.566
001279,659,-3.398
001280,664,-5.132
001281,669,-1.446
001282,654,-3.948
001283,667,0.922
001284,153,-3.822
001285,652,-3.006
001286,662,-2.147
001287,657,-2.325
001288,640,3.579
001289,152,0.010
001290,150,-6.800
001291,663,-0.857
001292,112,-2.925
001293,112,-7.774
001294,661,-0.147
001295,669,-1.296
001296,650,3.368
001297,644,-10.990
001298,112,-2.112
001299,668,-0.569
001300,653,2.705
001301,660,-7.458
001302,658,-1.364
001303,153,-7.089
001304,658,-0.912
001305,665,-3.902
001306,657,0.449
001307,151,-4.289
001308,664,0.084
001309,660,1.528
001310,112,-6.399
001311,663,-3.684
001312,660,-1.726
001313,641,-2.543
001314,661,-2.187
001315,657,-0.253
001316,637,0.774
001317,653,-6.281
001318,667,1.436
001319,645,-4.573
001320,664,2.663
001321,661,-1.082
001322,665,8.459
001323,112,-2.836
001324,110,-3.405
001325,153,-10.670
001326,663,8.017
001327,153,-6.700
001328,648,1.611
001329,661,-0.145
001330,112,-2.895
001331,153,-3.841
001332,77,-5.053
001333,651,-3.284
001334,77,-3.358
001335,663,0.117
001336,665,-1.639
001337,651,-2.304
001338,153,-7.075
001339,656,-4.541
001340,152,-5.286
001341,641,-0.148
001342,663,-6.956
001343,653,-2.719
001344,656,0.513
001345,153,-0.469
001346,111,-3.137
001347,651,-2.206
001348,653,-5.280
001349,77,-2.825
001350,666,-6.749
001351,657,3.310
001352,153,-2.889
001353,665,-4.041
001354,153,-6.906
001355,654,-0.905
001356,650,0.535
001357,655,0.684
001358,651,-6.793
001359,655,-3.761
001360,153,-1.153
001361,664,-5.247
001362,651,0.642
001363,664,-5.388
001364,153,-6.004
001365,652,-2.951
001366,112,-3.670
001367,111,-3.452
001368,643,0.824
001369,638,2.439
001370,112,-2.865
001371,665,0.118
001372,651,3.471
001373,112,-0.440
001374,649,-5.814
001375,110,-2.768
001376,664,-4.588
001377,629,1.692
001378,153,-3.658
001379,660,-0.220
001380,112,0.427
001381,658,-8.801
001382,662,-3.704
001383,655,-0.813
001384,649,-2.990
001385,663,3.647
001386,651,0.023
001387,652,0.149
001388,670,-9.118
001389,112,-2.090
001390,646,-0.220
001391,112,-2.328
001392,648,0.380
001393,649,-4.266
001394,650,0.353
001395,656,3.975
001396,663,2.348
001397,663,-5.675
001398,650,-5.078
001399,663,-8.456
001400,668,-3.921
001401,660,1.389
001402,655,-3.932
001403,153,-3.618
001404,661,2.511
001405,112,-5.045
001406,659,0.491
001407,660,-0.560
001408,654,-0.223
001409,660,-3.356
001410,638,0.176
001411,667,-1.295
001412,657,-3.539
001413,660,5.531
001414,647,-1.169
001415,153,-5.261
001416,668,-0.865
001417,652,-1.775
001418,657,5.172
001419,652,-2.814
001420,650,3.736
001421,655,4.632
001422,653,-5.958
001423,637,3.408
001424,663,-1.068
001425,112,-5.692
001426,112,-3.743
001427,153,-6.201
001428,658,-1.117
001429,669,0.830
001430,663,0.719
001431,628,-0.562
001432,112,-0.960
001433,112,-6.879
001434,647,2.997
